date,Australia,Canada,China,Denmark,Hong Kong,India,Japan,Malaysia,New Zealand,Norway,Singapore,South Africa,Srilanka,Sweden,Switzerland,Thailand,United Kingdom
9/27/1991,1.2555,1.1343,5.3899,6.472,7.749,25.87,133.4,2.751,1.7565,6.5625,1.695,2.812,,6.121,1.4595,,0.5757
9/30/1991,1.2508,1.1318,,6.415,7.743,25.77,132.85,2.7385,1.7646,6.506,1.685,2.804,,6.0685,1.449,25.56,0.5708
10/1/1991,1.2545,1.1315,5.3899,6.426,7.7405,25.77,133.2,2.74,1.7612,6.517,1.689,2.805,,6.0775,1.452,25.56,0.5719
10/2/1991,1.2494,1.131,5.3899,6.417,7.745,25.74,132.68,2.7375,1.7547,6.5065,1.6868,2.81,,6.0615,1.4538,25.56,0.5711
10/3/1991,1.2574,1.1313,5.3899,6.428,7.744,25.76,130.77,2.737,1.7606,6.5155,1.6885,2.815,,6.0675,1.4576,25.56,0.5714
10/4/1991,1.2594,1.1319,5.3854,6.4645,7.742,25.72,130.03,2.7365,1.7652,6.5545,1.69,2.825,42.098,6.109,1.4685,25.5,0.575
10/7/1991,1.2563,1.1295,5.3854,6.472,7.7485,25.75,129.3,2.7435,1.7634,6.5685,1.6905,2.8175,42.118,6.124,1.4725,,0.5763
10/8/1991,1.2604,1.1285,5.3854,6.528,7.751,25.83,130.1,2.7445,1.7627,6.6315,1.694,2.8325,,6.1775,1.486,25.5,0.5834
10/9/1991,1.2571,1.129,5.3944,6.535,7.7555,25.8,130.25,2.7485,1.7606,6.6305,1.697,2.816,,6.175,1.481,25.55,0.5826
10/10/1991,1.259,1.1305,5.3944,6.528,7.746,25.8,130.35,2.745,1.7687,6.6275,1.6935,2.8282,,6.1775,1.482,25.45,0.5833
10/11/1991,1.2547,1.1294,5.3944,6.531,7.743,25.78,129.73,2.7455,1.7746,6.63,1.693,2.8295,,6.173,1.482,25.54,0.5817
10/14/1991,,,,,,,,,,,,2.8295,,,,,
10/15/1991,1.25,1.1298,5.3944,6.595,7.756,25.82,130.22,2.7478,1.7609,6.6965,1.696,2.842,42.178,6.2335,1.4945,25.52,0.5875
10/16/1991,1.2571,1.1307,5.3944,6.5535,7.7555,25.82,130.02,2.751,1.7665,6.663,1.695,2.829,42.198,6.2005,1.488,,0.5846
10/17/1991,1.2547,1.1289,,6.563,7.7585,25.8,129.83,2.7485,1.7643,6.663,1.6945,2.84,,6.205,1.4885,25.53,0.5849
10/18/1991,1.2531,1.128,5.3944,6.5185,7.7535,25.8,129.77,2.7485,1.7674,6.6225,1.695,2.832,,6.1605,1.4765,25.51,0.5797
10/21/1991,1.255,1.127,5.3944,6.53,7.753,25.8,130.73,2.7478,1.7668,6.623,1.6945,2.84,42.178,6.157,1.481,,0.5819
10/22/1991,1.2579,1.1267,5.3944,6.556,7.753,25.84,131.2,2.749,1.7768,6.642,1.696,2.838,,6.1745,1.4795,25.55,0.5833
10/23/1991,1.2755,1.1275,5.3944,6.5995,7.7545,25.8,131.55,2.752,1.8096,6.679,1.698,2.845,,6.2085,1.489,25.58,0.586
10/24/1991,1.2732,1.1254,5.3944,6.5845,7.7565,25.79,131.18,2.7475,1.7969,6.6625,1.6945,2.8465,42.228,6.191,1.4885,25.59,0.5845
10/25/1991,1.2731,1.1256,5.3944,6.587,7.7565,25.79,131.4,2.7495,1.7969,6.665,1.697,2.8485,,6.196,1.4895,25.59,0.5845
10/28/1991,1.2752,1.1235,,6.621,7.7665,25.8,132.25,2.7555,1.8025,6.6985,1.7015,2.8535,,6.2245,1.5003,25.61,0.5866
10/29/1991,1.2705,1.1232,5.3807,6.559,7.774,25.79,130.75,2.7555,1.8015,6.627,1.698,2.851,,6.159,1.4785,25.64,0.5804
10/30/1991,1.2747,1.1228,5.3944,6.4725,7.77,25.9,131.08,2.751,1.7976,6.5415,1.694,2.8215,,6.0835,1.464,25.62,0.5739
10/31/1991,1.2835,1.123,5.3944,6.473,7.769,25.84,130.6,2.751,1.7966,6.534,1.692,2.825,42.258,6.0775,1.465,25.59,0.5739
11/1/1991,1.2804,1.1203,,6.442,7.767,25.85,130.3,2.749,1.7816,6.508,1.689,2.815,,6.057,1.461,25.58,0.5715
11/4/1991,1.2747,1.121,5.3944,6.326,7.7635,25.8,128.9,2.741,1.773,6.3925,1.67,2.797,42.248,5.952,1.4348,25.52,0.5615
11/5/1991,1.2762,1.1208,5.3944,6.368,7.7645,25.79,129.8,2.7415,1.7753,6.4385,1.674,2.8005,,5.994,1.449,25.51,0.5651
11/6/1991,1.2755,1.124,,6.3645,7.766,25.79,129.9,2.739,1.7857,6.433,1.6805,2.8075,,5.985,1.451,25.53,0.5648
11/7/1991,1.275,1.1212,,6.3245,7.763,25.82,129.7,2.7425,1.7895,6.392,1.6784,2.801,42.318,5.9555,1.439,25.51,0.5619
11/8/1991,1.2732,1.126,5.3975,6.37,7.764,25.84,130.32,2.7445,1.7905,6.4375,1.682,2.8035,42.368,5.9975,1.451,25.53,0.5656
11/11/1991,,,,,,,,,,,,2.8035,,,,,
11/12/1991,1.271,1.1316,,6.353,7.7625,25.8,129.65,2.743,1.7775,6.4165,1.679,2.805,42.358,5.981,1.4515,25.52,0.5642
11/13/1991,1.2723,1.1318,,6.3685,7.763,25.8,130.12,2.7415,1.7832,6.427,1.678,2.8,,5.986,1.453,25.51,0.5647
11/14/1991,1.2718,1.1321,5.4002,6.336,7.76,25.8,129.87,2.7395,1.78,6.4015,1.675,2.79,42.378,5.965,1.4475,25.5,0.5634
11/15/1991,1.2737,1.1307,5.3976,6.365,7.76,25.8,130.05,2.7415,1.7822,6.433,1.674,2.798,,5.993,1.453,25.5,0.5653
11/18/1991,1.2713,1.128,5.3976,6.248,7.7545,25.79,129.3,2.734,1.7687,6.308,1.6645,2.785,42.378,5.8765,1.426,25.46,0.5583
11/19/1991,1.2686,1.1287,5.3976,6.22,7.755,25.8,129.95,2.7365,1.7646,6.288,1.6665,2.785,42.398,5.8445,1.419,,0.5569
11/20/1991,1.2674,1.1359,5.3976,6.227,7.7545,25.79,129.77,2.7385,1.7668,6.2995,1.6645,2.78,42.398,5.858,1.422,25.48,0.5568
11/21/1991,1.2641,1.1358,5.3955,6.205,7.7535,25.78,129.62,2.739,1.7627,6.275,1.664,2.775,,5.837,1.4188,25.48,0.5563
11/22/1991,1.2634,1.1378,5.402,6.1675,7.7505,25.8,129.53,2.738,1.7575,6.247,1.662,2.777,42.418,5.8065,1.4107,25.48,0.5563
11/25/1991,1.2629,1.1396,5.402,6.151,7.7515,25.77,127.77,2.7368,1.7599,6.236,1.6555,2.77,,5.8015,1.4085,25.43,0.556
11/26/1991,1.2677,1.136,5.402,6.1555,7.752,25.8,128.1,2.738,1.7637,6.235,1.652,2.755,42.428,5.8,1.401,25.43,0.5562
11/27/1991,1.271,1.137,5.402,6.286,7.755,25.82,130.28,2.746,1.773,6.363,1.669,2.801,,5.9205,1.4275,25.47,0.5659
11/28/1991,,,,,,,,,,,,2.801,,,,,
11/29/1991,1.2749,1.135,5.4115,6.322,7.762,25.8,130.08,2.7535,1.7825,6.39,1.6685,2.795,42.428,5.9565,1.436,25.5,0.5664
12/2/1991,1.2755,1.1335,5.4115,6.259,7.763,25.78,129.95,2.751,1.7771,6.337,1.658,2.7925,,5.898,1.4235,25.48,0.5631
12/3/1991,1.2731,1.1342,5.4115,6.2775,7.7655,25.8,129.55,2.752,1.7797,6.353,1.6635,2.7925,,5.9085,1.429,25.49,0.5645
12/4/1991,1.2737,1.1354,5.4115,6.284,7.7675,25.79,129.55,2.7498,1.7784,6.3645,1.66,2.786,42.518,5.92,1.429,25.47,0.5642
12/5/1991,1.2791,1.137,5.4115,6.186,7.787,25.81,128.77,2.748,1.78,6.266,1.658,2.772,,5.824,1.408,,0.5582
12/6/1991,1.2847,1.1368,5.4115,6.116,7.7755,25.86,128.2,2.74,1.7857,6.1975,1.652,2.758,42.518,5.761,1.3897,25.42,0.5525
12/9/1991,1.2928,1.1361,5.4115,6.121,7.7735,25.83,128.4,2.742,1.7966,6.2,1.6485,2.77,42.518,5.764,1.3905,25.42,0.5537
12/10/1991,1.294,1.1364,5.4115,6.145,7.771,25.86,128.7,2.742,1.7979,6.223,1.651,2.779,,5.784,1.3955,25.37,0.5531
12/11/1991,1.2953,1.1407,5.4207,6.136,7.7745,25.86,129.15,2.748,1.8012,6.214,1.654,2.775,,5.769,1.392,25.42,0.5529
12/12/1991,1.2968,1.1421,5.4207,6.1465,7.775,25.86,129.24,2.748,1.7895,6.216,1.654,2.7715,,5.7715,1.397,25.42,0.5533
12/13/1991,1.2979,1.1424,5.4207,6.162,7.774,25.83,128.8,2.75,1.7934,6.227,1.657,2.766,42.528,5.778,1.3985,25.42,0.5499
12/16/1991,1.2937,1.1437,5.4299,6.14,7.7755,25.84,128.47,2.746,1.7953,6.204,1.649,2.7735,,5.7655,1.395,25.43,0.5491
12/17/1991,1.2925,1.1455,5.4261,6.12,7.7755,25.83,128.6,2.744,1.8051,6.185,1.646,2.772,,5.743,1.395,25.4,0.5488
12/18/1991,1.2935,1.1468,5.4261,6.119,7.774,25.81,128.45,2.744,1.8195,6.181,1.648,2.773,,5.7335,1.3945,,0.5479
12/19/1991,1.2962,1.1573,5.4261,6.07,7.774,25.79,128.33,2.742,1.8159,6.147,1.6445,2.765,,5.704,1.3833,,0.5457
12/20/1991,1.3038,1.155,5.4261,5.974,7.771,25.79,127.57,2.738,1.8416,6.048,1.64,2.755,,5.61,1.362,,0.5376
12/23/1991,1.3151,1.1601,5.4261,5.906,7.771,25.82,126.55,2.733,1.8399,5.977,1.628,2.7375,42.528,5.538,1.346,,0.5329
12/24/1991,1.3156,1.1609,5.4292,5.945,7.772,25.85,127.55,2.733,1.8382,6.015,1.63,2.745,42.528,5.572,1.355,,0.5346
12/25/1991,,,,,,,,,,,,2.745,,,,,
12/26/1991,1.3144,1.1613,5.4292,5.89,7.771,,126.78,2.732,1.8365,5.964,1.631,2.745,,5.525,1.3445,,0.5308
12/27/1991,1.3116,1.1603,5.4292,5.912,7.7785,25.8,125.57,2.7385,1.8399,5.983,1.627,2.75,,5.553,1.351,,0.5328
12/30/1991,1.3163,1.1584,5.4478,5.915,7.7805,25.79,125.75,2.733,1.8501,5.984,1.631,2.747,,5.554,1.3555,,0.5358
12/31/1991,1.317,1.1558,5.4478,5.922,7.78,25.76,124.9,2.722,1.8508,5.985,1.621,2.749,,5.555,1.3615,,0.5359
1/1/1992,,,,,,,,,,,,2.749,,,,,
1/2/1992,1.3219,1.1515,5.4478,5.948,7.7765,25.79,124.5,2.723,1.8605,6.024,1.626,2.758,,5.578,1.365,25.25,0.5353
1/3/1992,1.3207,1.1473,5.4559,6.0195,7.754,25.81,124.8,2.72,1.8591,6.086,1.63,2.76,42.638,5.639,1.3762,25.25,0.542
1/6/1992,1.3087,1.1433,5.4559,5.9085,7.7565,25.79,124.1,2.711,1.8198,5.984,1.626,2.741,,5.54,1.349,25.25,0.5328
1/7/1992,1.3243,1.142,5.4494,5.92,7.754,25.79,124.4,2.704,1.8132,5.99,1.625,2.738,,5.55,1.3492,25.2,0.5345
1/8/1992,1.3221,1.1428,5.4494,5.892,7.758,25.79,124.9,2.705,1.8202,5.971,1.622,2.744,42.638,5.531,1.351,25.2,0.5345
1/9/1992,1.3396,1.149,5.4494,6.004,7.765,25.82,125.4,2.7065,1.8376,6.082,1.6272,2.75,42.648,5.629,1.383,25.22,0.5461
1/10/1992,1.3578,1.1543,5.4591,6.134,7.761,25.81,127.05,2.7175,1.846,6.216,1.6365,2.801,,5.765,1.411,25.22,0.558
1/13/1992,1.3477,1.149,5.4646,6.106,7.761,25.8,126.85,2.716,1.8372,6.192,1.638,2.787,,5.74,1.3982,25.36,0.5551
1/14/1992,1.3408,1.1488,5.4646,6.141,7.76,25.81,126.8,2.706,1.8399,6.229,1.6345,2.8115,42.668,5.7685,1.4115,25.36,0.559
1/15/1992,1.3486,1.1563,5.4646,6.281,7.763,25.86,128.4,2.718,1.857,6.371,1.648,2.817,,5.9,1.4437,25.38,0.5705
1/16/1992,1.3479,1.1533,5.4686,6.278,7.767,25.84,128.28,2.7095,1.8529,6.364,1.644,2.819,,5.8955,1.437,25.45,0.568
1/17/1992,1.3459,1.1532,5.4686,6.23,7.7635,25.94,127.45,2.697,1.8467,6.315,1.643,2.789,42.698,5.85,1.4225,25.45,0.5627
1/20/1992,,,,,,,,,,,,2.789,,,,,
1/21/1992,1.3326,1.1538,5.4641,6.138,7.7635,25.88,123.2,2.682,1.8443,6.215,1.63,2.775,42.678,5.759,1.4037,25.34,0.5534
1/22/1992,1.331,1.1549,5.4641,6.1555,7.758,25.86,123.22,2.676,1.8501,6.232,1.633,2.788,42.678,5.774,1.406,25.34,0.5536
1/23/1992,1.3425,1.1583,5.4641,6.186,7.759,25.88,123.9,2.6775,1.8508,6.263,1.634,2.788,42.668,5.8,1.417,25.32,0.5571
1/24/1992,1.3517,1.1675,5.4668,6.151,7.7605,25.98,123.42,2.665,1.8501,6.248,1.6385,2.77,42.678,5.7715,1.4095,25.36,0.5539
1/27/1992,1.3545,1.1731,5.4668,6.2635,7.7585,25.95,125.4,2.659,1.8639,6.337,1.635,2.819,,5.868,1.4375,25.39,0.5631
1/28/1992,1.3435,1.1743,5.4686,6.2,7.76,25.94,125.62,2.664,1.8488,6.272,1.633,2.784,,5.808,1.421,25.38,0.5573
1/29/1992,1.3457,1.1723,5.4686,6.1715,7.762,25.92,125.45,2.6515,1.8498,6.244,1.633,2.7875,,5.781,1.4185,25.38,0.5537
1/30/1992,1.3369,1.178,5.4686,6.2825,7.762,25.91,126,2.636,1.8522,6.3525,1.634,2.8275,,5.882,1.442,25.39,0.564
1/31/1992,1.3296,1.1752,5.4686,6.229,7.762,25.95,125.55,2.627,1.8512,6.304,1.638,2.791,,5.838,1.429,25.4,0.559
2/3/1992,1.3291,1.1731,5.4686,6.206,7.757,25.84,125.95,2.619,1.8519,6.2775,1.629,2.785,42.698,5.812,1.4245,25.4,0.5557
2/4/1992,1.3351,1.1808,5.4686,6.174,7.757,25.81,126.15,2.617,1.8467,6.2495,1.627,2.7835,,5.7885,1.4215,,0.5551
2/5/1992,1.341,1.1793,5.4686,6.17,7.7575,25.8,125.83,2.613,1.8501,6.243,1.626,2.789,,5.781,1.4175,,0.5536
2/6/1992,1.3369,1.179,5.4686,6.1275,7.761,25.8,125.65,2.607,1.8464,6.201,1.626,2.779,,5.741,1.407,,0.5493
2/7/1992,1.3316,1.1788,5.4686,6.0585,7.756,25.8,125.22,2.602,1.844,6.131,1.622,2.75,,5.6775,1.39,25.36,0.5442
2/10/1992,1.3367,1.1767,5.4616,6.091,7.7465,25.82,126.7,2.603,1.8477,6.1655,1.6205,2.778,,5.7105,1.4033,25.34,0.5478
2/11/1992,1.3316,1.1825,5.4709,6.1735,7.749,25.91,126.93,2.6085,1.8491,6.247,1.628,2.7825,,5.787,1.4245,25.38,0.5552
2/12/1992,1.3308,1.1822,5.4802,6.234,7.754,25.94,127.68,2.617,1.8529,6.3035,1.632,2.809,42.798,5.839,1.4392,25.4,0.5596
2/13/1992,1.3271,1.1852,5.4837,6.28,7.756,25.92,127.68,2.616,1.8495,6.3565,1.641,2.82,,5.8865,1.4595,25.43,0.5642
2/14/1992,1.3263,1.187,5.4837,6.3045,7.756,25.9,127.93,2.597,1.8467,6.3785,1.6375,2.818,42.868,5.906,1.468,25.46,0.5655
2/17/1992,,,,,,,,,,,,2.818,,,,,
2/18/1992,1.3261,1.1895,5.4837,6.382,7.764,25.91,128,2.5965,1.8477,6.453,1.6465,2.832,,5.9785,1.4895,25.44,0.5711
2/19/1992,1.3207,1.1879,5.4837,6.387,7.761,27,128.4,2.5945,1.8477,6.4555,1.6445,2.835,,5.9785,1.4888,25.48,0.5708
2/20/1992,1.3231,1.185,5.4837,6.39,7.7635,26.55,128.65,2.589,1.8386,6.456,1.6435,2.836,42.878,5.978,1.4895,25.51,0.5714
2/21/1992,1.3273,1.1842,5.4837,6.401,7.763,26.4,128.72,2.5905,1.8443,6.4655,1.6445,2.845,42.868,5.9855,1.494,25.52,0.5726
2/24/1992,1.3316,1.1873,5.4837,6.389,7.762,25.9,129.1,2.589,1.8515,6.459,1.646,2.849,42.888,5.975,1.4907,25.53,0.5721
2/25/1992,1.3289,1.1859,5.4837,6.3555,7.762,25.85,129.45,2.593,1.8471,6.4275,1.642,2.853,,5.945,1.4855,25.53,0.5695
2/26/1992,1.3356,1.1808,5.4837,6.403,7.763,25.75,129.68,2.595,1.8484,6.463,1.646,2.873,42.985,5.983,1.499,25.56,0.5729
2/27/1992,1.3275,1.1795,5.483,6.3765,7.761,25.75,129.41,2.5905,1.8305,6.446,1.64,2.836,43.05,5.961,1.489,25.53,0.5701
2/28/1992,1.3266,1.182,5.483,6.347,7.757,26.2,129.15,2.586,1.8295,6.4185,1.6438,2.844,,5.9375,1.4845,25.53,0.5695
3/2/1992,1.3254,1.1847,5.483,6.367,7.7545,26.3,129.63,2.58,1.8278,6.436,1.6435,2.8575,,5.955,1.4878,25.53,0.57
3/3/1992,1.3286,1.1907,5.483,6.42,7.755,27.9,130.84,2.578,1.8242,6.49,1.647,2.858,,6.0015,1.507,25.54,0.575
3/4/1992,1.3296,1.1923,5.4887,6.476,7.754,27.9,132.11,2.574,1.8339,6.5435,1.649,2.887,,6.052,1.524,25.6,0.5804
3/5/1992,1.3259,1.1905,5.4887,6.474,7.754,28.05,131.85,2.567,1.8282,6.545,1.655,2.88,,6.055,1.5242,25.61,0.5828
3/6/1992,1.3242,1.1885,5.4887,6.463,7.754,27.9,131.76,2.567,1.8258,6.5415,1.6585,2.884,,6.0485,1.517,,0.5821
3/9/1992,1.3215,1.1928,5.4887,6.455,7.753,27.95,131.92,2.559,1.8272,6.525,1.6638,2.879,,6.0345,1.508,,0.5806
3/10/1992,1.3208,1.1954,5.4887,6.487,7.754,27.8,132.88,2.566,1.8238,6.551,1.6695,2.881,,6.061,1.5185,25.61,0.5834
3/11/1992,1.325,1.1943,5.4887,6.4555,7.747,27.85,133.45,2.564,1.8245,6.524,1.6755,2.888,,6.032,1.5085,,0.5796
3/12/1992,1.327,1.1948,5.4864,6.4925,7.746,28.1,134.25,2.5645,1.8252,6.561,1.6805,2.899,,6.067,1.513,25.68,0.5858
3/13/1992,1.325,1.199,5.4892,6.465,7.7475,28.2,133.6,2.576,1.8275,6.537,1.671,2.891,,6.043,1.5075,25.69,0.5843
3/16/1992,1.3247,1.2002,5.4892,6.457,7.738,28.58,133.98,2.575,1.8328,6.535,1.665,2.8875,,6.0385,1.5105,25.68,0.5831
3/17/1992,1.3205,1.197,5.4892,6.4235,7.7445,28.48,133.45,2.5935,1.8305,6.494,1.645,2.883,42.06,5.999,1.4965,25.68,0.5777
3/18/1992,1.3154,1.1933,5.4837,6.4095,7.741,28.6,132.05,2.603,1.8248,6.478,1.652,2.876,,5.985,1.4928,25.63,0.577
3/19/1992,1.316,1.1968,5.4837,6.4875,7.7465,28.6,133.27,2.5905,1.8192,6.5605,1.6575,2.894,,6.067,1.515,25.63,0.5845
3/20/1992,1.317,1.1985,5.4929,6.508,7.746,28.75,134.15,2.589,1.8208,6.584,1.666,2.895,,6.084,1.5255,25.68,0.5862
3/23/1992,1.3149,1.193,5.4929,6.481,7.745,29.25,133.7,2.573,1.8218,6.554,1.6655,2.884,43.1,6.057,1.5175,25.7,0.5831
3/24/1992,1.3134,1.192,5.4929,6.467,7.74,29.25,133.69,2.576,1.8235,6.539,1.656,2.9025,43.073,6.041,1.5145,25.65,0.5814
3/25/1992,1.3092,1.1891,5.4887,6.41,7.7405,29,133.35,2.5765,1.8198,6.489,1.657,2.874,,5.993,1.5,25.66,0.5774
3/26/1992,1.308,1.1898,5.4837,6.447,7.74,29,133.95,2.589,1.8169,6.528,1.6615,2.895,,6.03,1.5165,25.63,0.5807
3/27/1992,1.3057,1.1888,5.4837,6.381,7.74,29.05,133.12,2.589,1.8215,6.459,1.666,2.8625,,5.974,1.4965,25.66,0.5749
3/30/1992,1.3038,1.1907,5.4812,6.402,7.7395,28.7,133.06,2.582,1.8238,6.4745,1.662,2.885,,5.985,1.5042,25.62,0.577
3/31/1992,1.2987,1.1902,5.4812,6.3885,7.739,29.1,132.92,2.5815,1.8305,6.464,1.656,2.882,,5.976,1.502,25.62,0.5759
4/1/1992,1.3045,1.1915,5.4812,6.4045,7.741,29,134.5,2.585,1.8349,6.4825,1.661,2.875,,5.993,1.509,25.62,0.5792
4/2/1992,1.305,1.193,5.4812,6.388,7.7405,28.95,133.83,2.582,1.8362,6.467,1.6585,2.8825,43.113,5.976,1.5027,25.68,0.5782
4/3/1992,1.3046,1.1893,5.4812,6.303,7.739,29,133.25,2.577,1.8282,6.385,1.651,2.877,,5.9,1.489,25.66,0.5737
4/6/1992,1.3103,1.1878,5.4812,6.294,7.7395,29,132.72,2.58,1.8386,6.375,1.6525,2.865,,5.886,1.4887,25.66,0.5714
4/7/1992,1.311,1.188,5.4812,6.3065,7.7375,28.9,133.28,2.5715,1.844,6.386,1.6535,2.874,43.135,5.9,1.492,25.62,0.5716
4/8/1992,1.3167,1.1893,5.4812,6.316,7.734,29.05,132.6,2.5565,1.8447,6.398,1.6515,2.8775,,5.905,1.4923,25.61,0.5719
4/9/1992,1.311,1.1884,5.4792,6.284,7.736,29,132.23,2.55,1.8392,6.364,1.654,2.8525,43.13,5.875,1.487,25.62,0.5669
4/10/1992,1.3094,1.1867,5.4792,6.381,7.7345,29,132.9,2.548,1.8399,6.4245,1.652,2.8825,,5.932,1.508,25.59,0.5665
4/13/1992,1.3092,1.1863,5.5077,6.412,7.734,29.05,133.28,2.551,1.8359,6.476,1.658,2.882,,5.974,1.525,25.61,0.5675
4/14/1992,1.3053,1.1818,5.5077,6.379,7.7305,28.95,132.79,2.547,1.8339,6.445,1.653,2.87,,5.945,1.5135,25.61,0.5647
4/15/1992,1.3072,1.1799,5.5328,6.426,7.735,28.97,133.39,2.548,1.8365,6.4925,1.6555,2.883,43.253,5.993,1.5335,25.63,0.5695
4/16/1992,1.3043,1.1823,5.5328,6.45,7.741,28.98,133.9,2.5545,1.8389,6.524,1.664,2.8925,,6.023,1.543,25.65,0.5722
4/17/1992,1.3038,1.182,5.5328,6.46,7.7395,28.99,134,2.5535,1.8416,6.534,1.663,2.8925,,6.032,1.545,,0.5731
4/20/1992,1.3019,1.18,5.5328,6.481,,,134.5,,1.8423,6.553,,2.8925,,6.051,1.5485,,0.5739
4/21/1992,1.308,1.18,5.5328,6.457,7.7425,28.7,134.23,2.547,1.8474,6.53,1.66,2.895,43.383,6.03,1.5474,25.68,0.5724
4/22/1992,1.3115,1.1863,5.5328,6.434,7.7405,28.85,134.15,2.5455,1.8598,6.501,1.6585,2.8835,43.373,6.004,1.5415,25.68,0.5674
4/23/1992,1.321,1.1858,5.5328,6.435,7.739,28.78,134.53,2.5385,1.8762,6.505,1.6615,2.8855,,6.004,1.542,25.66,0.5669
4/24/1992,1.3263,1.1856,5.5254,6.39,7.739,28.75,134.53,2.529,1.8727,6.4555,1.659,2.883,,5.966,1.533,25.68,0.5643
4/27/1992,1.3224,1.194,5.5254,6.384,7.738,28.8,133.13,2.542,1.8699,6.453,1.6545,2.8795,,5.961,1.53,25.68,0.5618
4/28/1992,1.3242,1.1954,5.5254,6.403,7.751,28.7,133.33,2.536,1.8601,6.461,1.6555,2.8745,,5.972,1.5173,25.65,0.5634
4/29/1992,1.3177,1.1941,5.5239,6.407,7.7565,28.7,133.5,2.5255,1.8567,6.466,1.655,2.879,,5.98,1.522,25.64,0.565
4/30/1992,1.3219,1.196,5.5239,6.398,7.759,28.7,133.3,2.527,1.8615,6.4555,1.6595,2.872,,5.966,1.517,25.64,0.5634
5/1/1992,1.3236,1.1888,,6.35,7.758,28.4,132.75,2.524,1.8587,6.407,1.653,2.855,,5.9225,1.501,,0.5599
5/4/1992,1.3266,1.1905,5.5239,6.358,7.749,28.6,132.7,2.517,1.8622,6.416,1.6545,2.861,,5.927,1.5045,25.61,0.5609
5/5/1992,1.3189,1.1915,5.5239,6.344,7.7445,28.7,133.07,2.5145,1.858,6.406,1.651,2.8715,,5.918,1.5083,25.61,0.5613
5/6/1992,1.3242,1.1967,5.5388,6.308,7.741,28.7,132.5,2.519,1.8608,6.372,1.6515,2.8595,,5.873,1.502,25.61,0.5573
5/7/1992,1.331,1.1988,5.5338,6.322,7.741,28.7,132.7,2.521,1.8629,6.386,1.6515,2.865,,5.897,1.5117,25.6,0.5566
5/8/1992,1.3261,1.2,5.5338,6.3685,7.741,28.7,133.4,2.526,1.8619,6.4305,1.65,2.88,,5.939,1.529,25.595,0.5594
5/11/1992,1.3328,1.2063,5.5288,6.35,7.7435,28.35,133.17,2.5375,1.8737,6.409,1.6505,2.873,,5.912,1.528,25.63,0.5578
5/12/1992,1.3293,1.2045,5.5288,6.2615,7.746,28.45,130.5,2.516,1.8797,6.33,1.643,2.857,43.425,5.846,1.5045,25.63,0.5516
5/13/1992,1.3289,1.2052,5.5138,6.2625,7.7395,28.35,130.4,2.523,1.8762,6.3245,1.64,2.8375,,5.838,1.4945,25.55,0.5516
5/14/1992,1.3203,1.2025,5.5138,6.229,7.7395,28.3,130.2,2.525,1.8702,6.295,1.638,2.838,,5.812,1.476,25.51,0.5488
5/15/1992,1.3203,1.2028,5.5138,6.236,7.7355,28.4,130.25,2.526,1.8727,6.305,1.64,2.846,,5.818,1.4885,25.54,0.5499
5/18/1992,1.3187,1.1978,5.5138,6.1615,7.7355,28.45,128.8,2.52,1.8727,6.2245,1.633,2.8335,,5.7475,1.465,25.53,0.5448
5/19/1992,1.3201,1.1959,5.5138,6.152,7.7345,28.2,129.1,2.522,1.8751,6.209,1.632,2.825,,5.732,1.4595,25.49,0.5436
5/20/1992,1.3217,1.196,5.5138,6.191,7.735,28.25,129.58,2.525,1.8776,6.25,1.6298,2.836,43.465,5.7695,1.4705,25.51,0.5462
5/21/1992,1.3189,1.196,5.5138,6.2385,7.734,28.53,130.25,2.5235,1.8741,6.3,1.6328,2.836,,5.8155,1.4825,25.51,0.5504
5/22/1992,1.3205,1.1955,5.5138,6.2575,7.741,28.65,129.4,2.5224,1.8699,6.317,1.6357,2.839,,5.8315,1.489,25.51,0.5512
5/25/1992,,,,,,,,,,,,2.839,,,,,
5/26/1992,1.3184,1.2019,5.5087,6.213,7.742,28.78,129.33,2.5215,1.8674,6.2775,1.6295,2.831,,5.796,1.4792,25.49,0.547
5/27/1992,1.3193,1.202,5.5048,6.2975,7.7492,28.82,129.95,2.53,1.8664,6.366,1.635,2.8515,,5.881,1.4865,25.49,0.5552
5/28/1992,1.3189,1.204,5.5048,6.273,7.7485,28.75,129.62,2.522,1.8657,6.34,1.637,2.8435,,5.86,1.4768,25.54,0.5536
5/29/1992,1.3214,1.2048,5.5048,6.182,7.7445,28.75,127.75,2.5105,1.8685,6.2575,1.6287,2.826,,5.7875,1.4562,25.49,0.5467
6/1/1992,1.3203,1.2048,5.5003,6.1955,7.7383,28.7,127.45,2.546,1.8688,6.2785,1.627,2.8365,,5.801,1.4617,25.42,0.5486
6/2/1992,1.3201,1.2035,5.4937,6.1855,7.7392,28.65,127.53,2.532,1.8671,6.274,1.6325,2.839,43.61,5.7935,1.461,25.44,0.5481
6/3/1992,1.3106,1.2003,5.4937,6.195,7.7385,28.7,127.8,2.5325,1.8612,6.2715,1.6295,2.809,43.68,5.7955,1.4703,25.44,0.5501
6/4/1992,1.3108,1.1975,5.4987,6.178,7.737,28.7,127.57,2.524,1.8625,6.246,1.628,2.826,,5.775,1.4615,25.46,0.5479
